finding_id,study_id,publication_id,doi,publication_year,primary_research_family,outcome,outcome_family,statement,about_ids,n_values
Pc627a3d284ad:F1,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,Agreement between DCE-TTO values and TTO values estimated from identical preference data,METHOD_PERFORMANCE_OR_DATA_QUALITY,"DCE-TTO and TTO values agreed well at the severe end of the QALY scale but diverged upward from about 0.5, with DCE-TTO values increasingly higher than TTO values as health states became milder.",Pc627a3d284ad:OU3,0
Pc627a3d284ad:F2,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,Agreement between DCE-TTO values and TTO values estimated from identical preference data,METHOD_PERFORMANCE_OR_DATA_QUALITY,"The largest discrepancy was for the mildest state 12111, where the DCE-TTO value exceeded the mean TTO value by 0.37; DCE-TTO values exceeded 1 for the two mildest states.",Pc627a3d284ad:OU2 | Pc627a3d284ad:OU3,3
Pc627a3d284ad:F3,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,"Mean TTO values for 10 EQ-5D health states, with and without censored regression at -1 and +1",PREFERENCE_OR_UTILITY,"Mean TTO values ranged from 0.9249 for 12111 to -0.3265 for the pits state 55555, and were largely concordant with observed composite TTO values from a recent Dutch study.",Pc627a3d284ad:OU1,3
Pc627a3d284ad:F4,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,"Mean TTO values for 10 EQ-5D health states, with and without censored regression at -1 and +1",PREFERENCE_OR_UTILITY,"Censored regression at -1 lowered TTO estimates for severe states, worsening agreement with DCE-TTO at the bottom of the scale, and left mild-state estimates essentially unchanged.",Pc627a3d284ad:OU1,1
Pc627a3d284ad:F5,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,"Mean TTO values for 10 EQ-5D health states, with and without censored regression at -1 and +1",PREFERENCE_OR_UTILITY,"Censored regression at both -1 and +1 reduced the discrepancy for mild states, cutting the difference for 12111 from 0.37 to 0.14, but produced TTO values above 1 (1.1519 for 12111 and 1.0680 for 11122).",Pc627a3d284ad:OU1,2
Pc627a3d284ad:F6,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,"Distributional behaviour of individual TTO responses: proportion of nontraders, proportion censored at -1, and variance by health state",METHOD_PERFORMANCE_OR_DATA_QUALITY,"Mild health states showed high proportions of nontraders and narrow, left-skewed TTO value distributions, while severe states showed many respondents exhausting the lead time, right-skewed distributions and substantially larger standard deviations.",Pc627a3d284ad:OU4,3
Pc627a3d284ad:F7,Pc627a3d284ad:S1,doi:10.1016/j.jval.2019.10.003,10.1016/j.jval.2019.10.003,2019,METHODS_RESEARCH,DCE-TTO health state values estimated from strict pairwise preferences and normalized on the QALY scale,PREFERENCE_OR_UTILITY,"Bootstrap DCE-TTO values were within 0.001 of the values from the full sample, but the bootstrap produced substantially wider confidence intervals; bootstrap TTO values reproduced the full-sample TTO values and confidence intervals faithfully.",Pc627a3d284ad:OU2,1
Pc694bfdad03c:f1,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,DCE face validity based on preference patterns by level sum score difference,METHOD_PERFORMANCE_OR_DATA_QUALITY,"Online and face-to-face data showed similar face-validity patterns when choice probability was assessed against the difference in level sum scores, but preferences differed for individual health-state pairs.",Pc694bfdad03c:out_face,0
Pc694bfdad03c:f2,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,Potentially suspicious choice patterns and attribute dominance,METHOD_PERFORMANCE_OR_DATA_QUALITY,Potentially suspicious flatlining or alternating choice patterns were more common online than in the screened face-to-face sample.,Pc694bfdad03c:out_pattern,2
Pc694bfdad03c:f3,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,Respondent-reported DCE comprehension and decision difficulty,USABILITY_OR_ACCEPTABILITY,"Online respondents less often strongly agreed that the DCE questions were easy to understand, but they reported greater certainty in their choices and did not differ in their reported ability to distinguish alternatives.",Pc694bfdad03c:out_comp,2
Pc694bfdad03c:f4,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,Modeled EQ-5D-5L dimension-level preferences and relative importance,PREFERENCE_OR_UTILITY,The primary multinomial logit analysis showed that online and screened face-to-face preferences differed by more than a scale parameter.,Pc694bfdad03c:out_pref,1
Pc694bfdad03c:f5,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,Modeled EQ-5D-5L dimension-level preferences and relative importance,PREFERENCE_OR_UTILITY,"Compared with screened face-to-face respondents, online respondents gave more relative importance to Mobility and less relative importance to Anxiety/Depression.",Pc694bfdad03c:out_pref,4
Pc694bfdad03c:f6,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,"Respondent self-reported health, EQ-5D-5L profile, and EQ VAS",HEALTH_STATUS_OR_EQ_VAS,"Online respondents reported poorer health than screened face-to-face respondents, including a lower mean EQ VAS and more problems on all EQ-5D-5L dimensions except Mobility.",Pc694bfdad03c:out_health,2
Pc694bfdad03c:f7,Pc694bfdad03c:s1,doi:10.1177/0272989x231171912,10.1177/0272989x231171912,2023,METHODS_RESEARCH,Potentially suspicious choice patterns and attribute dominance,METHOD_PERFORMANCE_OR_DATA_QUALITY,"Attribute dominance did not differ significantly between comparators, and the overall prevalence of potentially suspicious patterns remained low in both groups.",Pc694bfdad03c:out_pattern,2
Pc6c2d4ec9970:finding_anchor,Pc6c2d4ec9970:study_1,doi:10.1186/s12955-025-02402-x,10.1186/s12955-025-02402-x,2025,VALUE_SET_DEVELOPMENT,,,"Linear mapping without an intercept was selected because it had the highest R-squared and the smallest mean absolute error for mild states, which the authors prioritized because mild states are more prevalent.",,2
Pc6c2d4ec9970:finding_ctto,Pc6c2d4ec9970:study_1,doi:10.1186/s12955-025-02402-x,10.1186/s12955-025-02402-x,2025,VALUE_SET_DEVELOPMENT,,,"The 268 respondents supplied 3,752 cTTO observations. After 685 respondent-flagged responses were removed, 3,067 remained; 197 of these were negative. Raw mean values across the 52 states ranged from 0.099 for 33333 to 0.933 for 12211.",,2
Pc6c2d4ec9970:finding_dimensions,Pc6c2d4ec9970:study_1,doi:10.1186/s12955-025-02402-x,10.1186/s12955-025-02402-x,2025,VALUE_SET_DEVELOPMENT,,,"All DCE coefficients were negative and monotonically ordered. At level 3, dimension importance was pain/discomfort, worried/sad/unhappy, usual activities, looking after myself, then mobility.",,0
Pc6c2d4ec9970:finding_formula,Pc6c2d4ec9970:study_1,doi:10.1186/s12955-025-02402-x,10.1186/s12955-025-02402-x,2025,VALUE_SET_DEVELOPMENT,,,The final scoring equation was U(HS) = 1 - 0.025*MO2 - 0.071*MO3 - 0.023*SC2 - 0.079*SC3 - 0.052*UA2 - 0.146*UA3 - 0.123*PD2 - 0.298*PD3 - 0.097*WSU2 - 0.264*WSU3.,,0
Pc6c2d4ec9970:finding_garbage,Pc6c2d4ec9970:study_1,doi:10.1186/s12955-025-02402-x,10.1186/s12955-025-02402-x,2025,VALUE_SET_DEVELOPMENT,,,"The garbage-class mixed logit model estimated a 35.4% garbage-class share. Compared with a standard mixed logit sensitivity model, dimension importance changed little, but the garbage-class model increased the scale length by 65%.",,1
Pc6c2d4ec9970:finding_range,Pc6c2d4ec9970:study_1,doi:10.1186/s12955-025-02402-x,10.1186/s12955-025-02402-x,2025,VALUE_SET_DEVELOPMENT,,,The preferred value set assigned values from 0.142 for state 33333 to 1 for state 11111; the second-worst state 23333 had value 0.188 and the mildest impaired state 12111 had value 0.977.,,2
Pc6c2d4ec9970:finding_robust,Pc6c2d4ec9970:study_1,doi:10.1186/s12955-025-02402-x,10.1186/s12955-025-02402-x,2025,VALUE_SET_DEVELOPMENT,,,A robustness analysis that retained all feedback-flagged cTTO responses gave similar overall results and a minimum value of 0.174.,,0
Pc6ec0f32827b:F1,Pc6ec0f32827b:S1,doi:10.1186/s12955-016-0540-5,10.1186/s12955-016-0540-5,2016,MEASUREMENT_PROPERTY_EVALUATION,Health-related quality of life measured by EQ-5D index and EQ VAS,HEALTH_STATUS_OR_EQ_VAS,"Poor overall scores on EQ VAS, the EQ-5D index, GHQ-12 and WEMWBS all indicated a need for social care.",Pc6ec0f32827b:OUT1 | Pc6ec0f32827b:OUT2 | Pc6ec0f32827b:OUT3,0
Pc6ec0f32827b:F2,Pc6ec0f32827b:S1,doi:10.1186/s12955-016-0540-5,10.1186/s12955-016-0540-5,2016,MEASUREMENT_PROPERTY_EVALUATION,"Association (construct validity) between EQ-5D, wellbeing measures and social care need",MEASUREMENT_PROPERTY,"At dimension level, the EQ-5D self-care and pain/discomfort dimensions were significantly associated with need for social care; people with extreme anxiety/depression and people unable to perform usual activities were more likely to report need for social care.",Pc6ec0f32827b:OUT3,0
Pc6ec0f32827b:F3,Pc6ec0f32827b:S1,doi:10.1186/s12955-016-0540-5,10.1186/s12955-016-0540-5,2016,MEASUREMENT_PROPERTY_EVALUATION,"Association (construct validity) between EQ-5D, wellbeing measures and social care need",MEASUREMENT_PROPERTY,"No GHQ-12 dimension was significantly associated with the Barthel Index, while two WEMWBS dimensions ('been feeling useful' and 'had energy to spare') were associated with it.",Pc6ec0f32827b:OUT3,0
Pc768b260ff4e:FI1,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,"Overall survival time (median survival, survival curves) after palliative radiotherapy",CLINICAL_EVENT_OR_MORBIDITY,The EQ-5D-3L self-care dimension was the single most predictive dimension of survival and replaced clinician-assessed performance status with similar model discrimination.,Pc768b260ff4e:OU1,2
Pc768b260ff4e:FI2,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,"Overall survival time (median survival, survival curves) after palliative radiotherapy",CLINICAL_EVENT_OR_MORBIDITY,"Prognostic groups defined by the self-care based model had median survival of 86, 174 and 483 days, compared with 95, 210 and 515 days for the performance-status baseline model.",Pc768b260ff4e:OU1,7
Pc768b260ff4e:FI3,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,Model discrimination measured by Harrell C-index,METHOD_PERFORMANCE_OR_DATA_QUALITY,"C-index values were similar across all model specifications, with no statistically significant differences.",Pc768b260ff4e:OU2,6
Pc768b260ff4e:FI4,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,Model discrimination measured by Harrell C-index,METHOD_PERFORMANCE_OR_DATA_QUALITY,"Adding clinician-assessed performance status to EQ-5D based models produced only a marginal, non-significant improvement in discrimination.",Pc768b260ff4e:OU2,1
Pc768b260ff4e:FI5,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,Separation between three prognostic groups measured by the Altman-Royston index of separation at 50-day intervals,METHOD_PERFORMANCE_OR_DATA_QUALITY,"Altman-Royston separation was limited at early time points; dimension-based models separated best within the first six months, while EQ VAS based models separated better at longer follow-up, though no difference was statistically significant.",Pc768b260ff4e:OU3,0
Pc768b260ff4e:FI6,Pc768b260ff4e:S1,doi:10.1016/j.ctro.2022.09.008,10.1016/j.ctro.2022.09.008,2022,APPLIED_USE_RESEARCH,"Overall survival time (median survival, survival curves) after palliative radiotherapy",CLINICAL_EVENT_OR_MORBIDITY,"In the model with all EQ-5D-3L dimensions plus EQ VAS, only self-care and usual activities were consistently significant, with hazard ratios in the expected direction; primary diagnosis and non-bone metastases remained strong predictors in all models.",Pc768b260ff4e:OU1,3
Pc8449c90bb9c:FI1,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,"Thoughts and feelings when valuing children's health states, including discomfort with the TTO task",USABILITY_OR_ACCEPTABILITY,Two main categories emerged: 'Thoughts and feelings when valuing children's health states' and 'Strategies when valuing children's health states'; the categories were intertwined because thoughts and feelings shaped the strategies used and vice versa.,Pc8449c90bb9c:OU1,1
Pc8449c90bb9c:FI2,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,Feasibility of adolescents from 16 years completing TTO and DCE valuation tasks,FEASIBILITY,"Participants generally grasped quickly that the TTO task requires trading quantity against quality of life, and no difference in task understanding was observed between adolescents and adults.",Pc8449c90bb9c:OU3,0
Pc8449c90bb9c:FI3,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,"Thoughts and feelings when valuing children's health states, including discomfort with the TTO task",USABILITY_OR_ACCEPTABILITY,"Participants found the TTO task offensive and uncomfortable, describing feelings of doubt, awfulness, being grotesque and responsibility, especially the confirmation box stating how many life years they were willing to give up for a 10-year-old child; the DCE task was seen as easier, more theoretical and more straightforward because it required no shortening of life.",Pc8449c90bb9c:OU1,0
Pc8449c90bb9c:FI4,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,"Thoughts and feelings when valuing children's health states, including discomfort with the TTO task",USABILITY_OR_ACCEPTABILITY,"Initial reluctance to trade off life years did not necessarily produce non-trader behaviour: a majority nevertheless traded life years for the more severe health states, motivated mainly by the wish to avoid suffering for the child.",Pc8449c90bb9c:OU1,0
Pc8449c90bb9c:FI5,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,"Thoughts and feelings when valuing children's health states, including discomfort with the TTO task",USABILITY_OR_ACCEPTABILITY,Many participants questioned who has the right to value health states for a 10-year-old child and doubted their own standing because they had not experienced the described states; several would have preferred to value their own health or to ask the child.,Pc8449c90bb9c:OU1,0
Pc8449c90bb9c:FI6,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,Perceived relevance and comprehensiveness of the EQ-5D-Y-3L dimensions for describing a child's health,CONTENT_VALIDITY,"Valuing states described by the EQ-5D-Y-3L was generally accepted, but most participants prioritised the mental health dimension (feeling worried, sad or unhappy), some exclusively, while pain or discomfort was also stressed; several judged some health states implausible or unrealistic as constant states, and many wanted an explicit social dimension.",Pc8449c90bb9c:OU4,0
Pc8449c90bb9c:FI7,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,Perceived relevance and comprehensiveness of the EQ-5D-Y-3L dimensions for describing a child's health,CONTENT_VALIDITY,"Participants took the surrounding context of the imagined child into account, arguing that family, social support and school could make some states easier for a 10-year-old than for an adult.",Pc8449c90bb9c:OU4,0
Pc8449c90bb9c:FI8,Pc8449c90bb9c:S1,doi:10.1007/s11136-022-03107-0,10.1007/s11136-022-03107-0,2022,METHODS_RESEARCH,Strategies used to complete the valuation tasks (own and vicarious experience; adopted point of view),METHOD_PERFORMANCE_OR_DATA_QUALITY,"Two strategies were used to complete the tasks: drawing on own or vicarious experience of health states, and adopting a point of view (most often a parent's), with participants aware that different points of view could yield different values.",Pc8449c90bb9c:OU2,0
Pc8b4570d9107:F1,Pc8b4570d9107:S1,doi:10.1007/s40271-017-0278-0,10.1007/s40271-017-0278-0,2017,VALUE_SET_DEVELOPMENT,,,"The achieved sample was broadly representative of the Hong Kong population for sex, educational attainment, marital status, and most age groups, but under-represented people in paid employment.",Pc8b4570d9107:POP1 | Pc8b4570d9107:SAM2,3
